,Actors,Awards,BoxOffice,Country,DVD,Director,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,totalSeasons,Book Rating
840,"Taylor Schilling, Grant Bowler, Matthew Marsden, Edi Gathegi",1 win.,"$4,563,873",USA,08 Nov 2011,Paul Johansson,,"Drama, Mystery, Sci-Fi",English,28,Railroad executive Dagny Taggart and steel mogul Henry Rearden form an alliance to fight the increasingly authoritarian government of the United States.,https://m.media-amazon.com/images/M/MV5BMjQ1NDg3NjcxNl5BMl5BanBnXkFtZTgwODQ1MjU5OTE@._V1_SX300.jpg,Rocky Mountain Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",15 Apr 2011,True,97 min,Atlas Shrugged: Part I,movie,http://www.atlasshruggedpart1.com/,"Brian Patrick O'Toole (screenplay by), John Aglialoro (screenplay by), Ayn Rand (novel)",2011,tt0480239,5.7,"12,098",,3.84
841,"Greta Gerwig, Ewan McGregor, Lucas Hedges, Maggie Gyllenhaal",N/A,N/A,USA,N/A,N/A,,Drama,English,N/A,Three generations of a dysfunctional Midwestern family meet at the family home for what will be the last Christmas gathering there.,N/A,Paramount Pictures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,True,N/A,The Corrections,movie,N/A,"Noah Baumbach (adaptation), Jonathan Franzen (novel)",2012,tt0446672,7.2,63,,3.68
842,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.78
843,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.17
844,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.04
845,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.47
846,"Orson Bean, Richard Boone, Hans Conried, John Huston",1 win & 2 nominations.,N/A,"USA, Japan",11 Sep 2001,"Jules Bass, Arthur Rankin Jr.",,"Animation, Adventure, Family",English,N/A,A homebody hobbit in Middle Earth gets talked into joining a quest with a group of dwarves to recover their treasure from a dragon.,https://m.media-amazon.com/images/M/MV5BNmNjZjEyZTgtM2M4Mi00OTQwLTliMTctYjNhOGNkNmFjZDM4XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg,Warner Bros. Pictures,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",27 Nov 1977,True,90 min,The Hobbit,movie,N/A,"J.R.R. Tolkien (novel), Romeo Muller (adapted for the screen by)",1977,tt0077687,6.8,"11,076",,4.02
847,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.25
848,"Orson Bean, Richard Boone, Hans Conried, John Huston",1 win & 2 nominations.,N/A,"USA, Japan",11 Sep 2001,"Jules Bass, Arthur Rankin Jr.",,"Animation, Adventure, Family",English,N/A,A homebody hobbit in Middle Earth gets talked into joining a quest with a group of dwarves to recover their treasure from a dragon.,https://m.media-amazon.com/images/M/MV5BNmNjZjEyZTgtM2M4Mi00OTQwLTliMTctYjNhOGNkNmFjZDM4XkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_SX300.jpg,Warner Bros. Pictures,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",27 Nov 1977,True,90 min,The Hobbit,movie,N/A,"J.R.R. Tolkien (novel), Romeo Muller (adapted for the screen by)",1977,tt0077687,6.8,"11,076",,4.54
849,"Richard Chamberlain, Rachel Ward, Christopher Plummer, Bryan Brown",Won 4 Golden Globes. Another 11 wins & 18 nominations.,,USA,,N/A,,Drama,English,N/A,"This mini series covers 60 years in the lives of the Cleary family, brought from New Zealand to Australia to run their aunt Mary Carson's ranch. The story centers on their daughter, Meggie,...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MjQ4OTc1MjFeQTJeQWpwZ15BbWU4MDAzMDM5MDMx._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",27 Mar 1983,True,460 min,The Thorn Birds,series,,N/A,1983,tt0085101,8.0,"6,753",1,4.25
850,"Richard Chamberlain, Rachel Ward, Christopher Plummer, Bryan Brown",Won 4 Golden Globes. Another 11 wins & 18 nominations.,,USA,,N/A,,Drama,English,N/A,"This mini series covers 60 years in the lives of the Cleary family, brought from New Zealand to Australia to run their aunt Mary Carson's ranch. The story centers on their daughter, Meggie,...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2MjQ4OTc1MjFeQTJeQWpwZ15BbWU4MDAzMDM5MDMx._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",27 Mar 1983,True,460 min,The Thorn Birds,series,,N/A,1983,tt0085101,8.0,"6,753",1,4.22
851,"Aleksandr Abdulov, Oleg Basilashvili, Vano Miranyan, Semyon Furman",1 nomination.,,Russia,,N/A,,"Drama, Mystery, Romance",Russian,N/A,"Master and Margarita (2005) is a Menippean film based on the eponymous book by Mikhail A. Bulgakov. Set in Moscow under Stalin and in Jerusalem under Pilate, it has several story-lines ...",https://images-na.ssl-images-amazon.com/images/M/MV5BN2E3NDIxYjQtNTBiYy00ODM4LWI4ZWEtMDViZTc0YzI0YWM2XkEyXkFqcGdeQXVyNjUxMDQxODU@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",19 Dec 2005,True,500 min,The Master and Margarita,series,,N/A,2005,tt0403783,7.6,"2,635",1,4.22
852,"Markku Toikka, Aino Seppo, Esko Nikkari, Hannu Lauri",2 wins & 1 nomination.,N/A,Finland,N/A,Aki Kaurismäki,,"Crime, Drama",Finnish,N/A,"An adaptation of Dostoyevsky's novel, set in modern Helsinki. Slaughterhouse worker Rahikainen murders a man, and is forced to live with the consequences of his actions.",https://m.media-amazon.com/images/M/MV5BMTYxNzYyMzg0OV5BMl5BanBnXkFtZTcwMzQzMzMzMQ@@._V1_SX300.jpg,Villealfa Filmproduction Oy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",02 Dec 1983,True,93 min,Crime and Punishment,movie,N/A,"Fyodor Dostoevsky (novel), Aki Kaurismäki (screenplay), Pauli Pentti (screenplay)",1983,tt0086199,7.2,"1,750",,4.32
853,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.19
854,"Jay McCarroll, Kelly Cutrone, Daniel Alexander, Malan Breton",N/A,N/A,USA,23 Feb 2010,"Michael Selditch, Robert Tate",,Documentary,English,56,"Feature documentary following fashion designer, Jay McCarroll's year-long journey preparing his first independent runway show and selling his clothing line to stores.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzA4MTIzNTkwM15BMl5BanBnXkFtZTcwNjc3ODQyMg@@._V1_SX300.jpg,Regent Releasing,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",05 Apr 2008,True,103 min,Eleven Minutes,movie,http://www.elevenminutes-themovie.com,N/A,2008,tt1149584,6.6,102,,4.23
855,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.69
856,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.79
857,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.67
858,"Gregory Peck, John Megna, Frank Overton, Rosemary Murphy",Won 3 Oscars. Another 10 wins & 16 nominations.,N/A,USA,28 Apr 1998,Robert Mulligan,,"Crime, Drama",English,87,"Atticus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Universal International Pictur,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",16 Mar 1963,True,129 min,To Kill a Mockingbird,movie,N/A,"Harper Lee (based on her novel ""To Kill a Mockingbird""), Horton Foote (screenplay)",1962,tt0056592,8.3,"260,995",,4.26
859,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.26
860,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.04
861,"Lenora Claire, Ami Dolenz, Micky Dolenz, Kate Linder",1 nomination.,,USA,,N/A,,Talk-Show,English,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTI0NjQzNjczOF5BMl5BanBnXkFtZTcwNTM0NjQyMQ@@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",02 Oct 2000,True,60 min,"Men Are from Mars, Women Are from Venus",series,,N/A,2000–2001,tt0271059,5.4,5,N/A,3.52
862,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.52
863,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.26
864,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.77
865,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.13
866,"Armand Assante, Greta Scacchi, Isabella Rossellini, Bernadette Peters",Nominated for 2 Golden Globes. Another 3 wins & 24 nominations.,,"UK, Italy, Germany, USA",,N/A,,"Adventure, Drama, Fantasy",English,N/A,"The warrior king Odysseus leaves his idyllic life in the kingdom of Ithaca to fight in the Trojan War. After winning the war, he now must endure a lengthy, ten-year journey to return and, ...",https://ia.media-imdb.com/images/M/MV5BYTI4NWZmZmQtNDY3OC00ZWQ3LWE4NjgtOGY0N2JiZTQ5YTNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",18 May 1997,True,176 min,The Odyssey,series,,N/A,1997–,tt0118414,7.0,"11,975",1,3.77
867,"William Sadler, Colin Cunningham, John Cullum, Glynnis O'Connor",3 wins.,N/A,USA,N/A,Miles Doleac,,Drama,English,N/A,"A troubled, young history professor tries to escape his past by taking a job at a new university, where he struggles with an entrenched and equally-troubled department chair, rampant ...",https://m.media-amazon.com/images/M/MV5BMTUwNTI3ODI1OV5BMl5BanBnXkFtZTgwNzg3Mzc1MzE@._V1_SX300.jpg,Historia Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",07 Nov 2014,True,124 min,The Historian,movie,N/A,Miles Doleac,2014,tt2714410,4.4,216,,3.73
868,"Dean J. Augustin, Anthony Maru-DeSerio",1 win.,N/A,USA,N/A,Dean J. Augustin,,Documentary,English,N/A,"Anthem is a film that explores the fundamental question, ""What is an American?"" Anthem presents a personal view of how American's see themselves, and how a single comment, ""I'm moving to ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MzYxMDY4Nl5BMl5BanBnXkFtZTcwMTMwMzE0MQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",28 Jan 2005,True,51 min,Anthem,movie,N/A,Dean J. Augustin,2005,tt0446084,7.3,202,,3.77
869,"Gary Cooper, Patricia Neal, Raymond Massey, Kent Smith",N/A,N/A,USA,07 Nov 2006,King Vidor,,"Drama, Romance",English,N/A,"An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMzYxNTM5NF5BMl5BanBnXkFtZTgwNzE4MzgxMTE@._V1_SX300.jpg,Criterion Collection,APPROVED,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",02 Jul 1949,True,114 min,The Fountainhead,movie,N/A,"Ayn Rand (screenplay), Ayn Rand (novel)",1949,tt0041386,7.1,"7,846",,3.62
870,"Viggo Mortensen, Kodi Smit-McPhee, Robert Duvall, Guy Pearce",Nominated for 1 BAFTA Film Award. Another 5 wins & 31 nominations.,"$8,025,059",USA,25 May 2010,John Hillcoat,,"Adventure, Drama",English,64,"In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea.",https://m.media-amazon.com/images/M/MV5BMTAwNzk4NTU3NDReQTJeQWpwZ15BbWU3MDg3OTEyODI@._V1_SX300.jpg,The Weinstein Co./Dimension,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",18 Dec 2009,True,111 min,The Road,movie,http://www.theroad-movie.com/,"Joe Penhall (screenplay by), Cormac McCarthy (based on the book by)",2009,tt0898367,7.3,"200,162",,3.85
871,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu",Nominated for 1 BAFTA Film Award. Another 3 wins & 4 nominations.,N/A,"USA, China",04 Jun 2002,Wayne Wang,,Drama,"English, Mandarin, Cantonese",84,The life histories of four Asian women and their daughters reflect and guide each other.,https://m.media-amazon.com/images/M/MV5BYWY3MjZlZjItYzBlMy00OTY0LWJjN2QtNGU4ZTk2YzY2MzJlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,Buena Vista Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",29 Oct 1993,True,139 min,The Joy Luck Club,movie,N/A,"Amy Tan (novel), Amy Tan (screenplay), Ronald Bass (screenplay)",1993,tt0107282,7.6,"13,687",,3.95
872,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu",Nominated for 1 BAFTA Film Award. Another 3 wins & 4 nominations.,N/A,"USA, China",04 Jun 2002,Wayne Wang,,Drama,"English, Mandarin, Cantonese",84,The life histories of four Asian women and their daughters reflect and guide each other.,https://m.media-amazon.com/images/M/MV5BYWY3MjZlZjItYzBlMy00OTY0LWJjN2QtNGU4ZTk2YzY2MzJlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,Buena Vista Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",29 Oct 1993,True,139 min,The Joy Luck Club,movie,N/A,"Amy Tan (novel), Amy Tan (screenplay), Ronald Bass (screenplay)",1993,tt0107282,7.6,"13,687",,3.9
873,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu",Nominated for 1 BAFTA Film Award. Another 3 wins & 4 nominations.,N/A,"USA, China",04 Jun 2002,Wayne Wang,,Drama,"English, Mandarin, Cantonese",84,The life histories of four Asian women and their daughters reflect and guide each other.,https://m.media-amazon.com/images/M/MV5BYWY3MjZlZjItYzBlMy00OTY0LWJjN2QtNGU4ZTk2YzY2MzJlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,Buena Vista Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",29 Oct 1993,True,139 min,The Joy Luck Club,movie,N/A,"Amy Tan (novel), Amy Tan (screenplay), Ronald Bass (screenplay)",1993,tt0107282,7.6,"13,687",,3.9
874,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu",Nominated for 1 BAFTA Film Award. Another 3 wins & 4 nominations.,N/A,"USA, China",04 Jun 2002,Wayne Wang,,Drama,"English, Mandarin, Cantonese",84,The life histories of four Asian women and their daughters reflect and guide each other.,https://m.media-amazon.com/images/M/MV5BYWY3MjZlZjItYzBlMy00OTY0LWJjN2QtNGU4ZTk2YzY2MzJlXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,Buena Vista Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",29 Oct 1993,True,139 min,The Joy Luck Club,movie,N/A,"Amy Tan (novel), Amy Tan (screenplay), Ronald Bass (screenplay)",1993,tt0107282,7.6,"13,687",,3.9
875,"Rob Dyrdek, Barbara Corcoran, Peter Breitmayer, Paris Dylan",N/A,N/A,N/A,N/A,Scott Cervine,,Documentary,English,N/A,"THINK AND GROW RICH: The Legacy will be a feature length docudrama film chronicling the story of some of today's most renowned entrepreneurs, cultural icons and thought leaders. This ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTUwYTA4ODMtNGM3Yy00NzZjLTk4NDgtOGQxNzE1ODZjODYwXkEyXkFqcGdeQXVyNDE5MTI4MDE@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",01 Oct 2017,True,N/A,THINK and GROW RICH: The Legacy,movie,N/A,"Scott Cervine, Cynthia Whitcomb",2017,tt5278386,9.1,14,,3.9
876,"Rob Dyrdek, Barbara Corcoran, Peter Breitmayer, Paris Dylan",N/A,N/A,N/A,N/A,Scott Cervine,,Documentary,English,N/A,"THINK AND GROW RICH: The Legacy will be a feature length docudrama film chronicling the story of some of today's most renowned entrepreneurs, cultural icons and thought leaders. This ...",https://images-na.ssl-images-amazon.com/images/M/MV5BNTUwYTA4ODMtNGM3Yy00NzZjLTk4NDgtOGQxNzE1ODZjODYwXkEyXkFqcGdeQXVyNDE5MTI4MDE@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '9.1/10'}]",01 Oct 2017,True,N/A,THINK and GROW RICH: The Legacy,movie,N/A,"Scott Cervine, Cynthia Whitcomb",2017,tt5278386,9.1,14,,4.17
877,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.17
878,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.11
879,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.98
880,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.12
881,"Keith Ward, Wes Reid, Fredro Williams, Michael Wingfield",4 wins.,N/A,USA,12 Aug 2008,Jonathan Straiton,,"Comedy, Drama",English,N/A,"Set against the life in a prejudiced southern small town, with hilarious street-smart humor, the rules are clear- there are no rules.",https://m.media-amazon.com/images/M/MV5BMjE1MDc4NDIzMV5BMl5BanBnXkFtZTcwMjg1NDM0MQ@@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",04 Mar 2006,True,113 min,Big Fish in Middlesex,movie,N/A,Jonathan Straiton,2006,tt0872313,8.1,35,,4.12
882,"Edward Norton, Brad Pitt, Meat Loaf, Zach Grenier",Nominated for 1 Oscar. Another 10 wins & 34 nominations.,N/A,"USA, Germany",06 Jun 2000,David Fincher,,Drama,English,66,"An insomniac office worker and a devil-may-care soapmaker form an underground fight club that evolves into something much, much more.",https://m.media-amazon.com/images/M/MV5BMjJmYTNkNmItYjYyZC00MGUxLWJhNWMtZDY4Nzc1MDAwMzU5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",15 Oct 1999,True,139 min,Fight Club,movie,http://www.foxmovies.com/fightclub/,"Chuck Palahniuk (novel), Jim Uhls (screenplay)",1999,tt0137523,8.8,"1,597,318",,3.98
883,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.2
884,"Jim Caviezel, Guy Pearce, Richard Harris, James Frain",N/A,"$54,111,443","UK, USA, Ireland",10 Sep 2002,Kevin Reynolds,,"Action, Adventure, Drama",English,61,"A young man, falsely imprisoned by his jealous ""friend"", escapes and uses a hidden treasure to exact his revenge.",https://m.media-amazon.com/images/M/MV5BMDM0ZWRjZDgtZWI0MS00ZTIzLTg4MWYtZjU5MDEyMDU0ODBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Touchstone Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",25 Jan 2002,True,131 min,The Count of Monte Cristo,movie,http://bventertainment.go.com/movies/montecristo,"Alexandre Dumas (novel), Jay Wolpert (screenplay)",2002,tt0245844,7.8,"116,550",,4.04
885,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.22
886,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,4.04
887,"Helen Hayes, Gary Cooper, Adolphe Menjou, Mary Philips",Won 2 Oscars. Another 1 win & 2 nominations.,N/A,USA,12 Jun 1998,Frank Borzage,,"Drama, Romance, War",English,N/A,An American ambulance driver and an English nurse fall in love in Italy during World War I.,https://m.media-amazon.com/images/M/MV5BMzM2ODc0NTY3OF5BMl5BanBnXkFtZTgwMjQwNzkzMjE@._V1_SX300.jpg,Gravitas,UNRATED,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",08 Dec 1932,True,80 min,A Farewell to Arms,movie,N/A,"Benjamin Glazer (screenplay), Oliver H.P. Garrett (screenplay), Ernest Hemingway (novel)",1932,tt0022879,6.5,"4,113",,4.12
888,,,,,,,Movie not found!,,,,,,,,,,False,,,,,,,,,,,3.79
889,"Jeremy Brett, David Burke, Rosalie Williams",N/A,,UK,,N/A,,"Crime, Drama, Mystery",English,N/A,"Sherlock Holmes and Dr Watson solve the mysteries of copper beeches, a Greek interpreter, the Norwood builder, a resident patient, the red-headed league, and one final problem.","https://m.media-amazon.com/images/M/MV5BMTI2MzM1Njk4OV5BMl5BanBnXkFtZTcwMzA0ODQyMQ@@._V1._CR1,1,246,416_SX89_AL_.jpg_V1_SX300.jpg",,TV-PG,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",14 Mar 1985,True,60 min,The Adventures of Sherlock Holmes,series,,John Hawkesworth,1984–1985,tt0086661,8.7,"16,786",2,4.3
890,"Paul Walker, Frances O'Connor, Gerard Butler, Billy Connolly",N/A,"$19,375,474",USA,13 Apr 2004,Richard Donner,,"Action, Adventure, Sci-Fi","English, French",28,A group of archaeologists become trapped in the past when they go there to retrieve a friend. The group must survive in 14th century France before they can escape back to the 21st Century.,https://m.media-amazon.com/images/M/MV5BMTg5OTAyNDE3NV5BMl5BanBnXkFtZTYwOTkzMzE3._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",26 Nov 2003,True,116 min,Timeline,movie,http://www.timelinemovie.com,"Michael Crichton (novel), Jeff Maguire (screenplay), George Nolfi (screenplay)",2003,tt0300556,5.6,"56,322",,4.3
