"publisher","dagger","book_review_link","author","primary_isbn10","price","primary_isbn13","sunday_review_link","date","first_chapter_link","contributor","title","age_group","weeks_on_list"
"Grand Central Publishing",0,NA,"Kristen Ashley","None",0,"9.78146E+12",NA,"4/21/13",NA,"by Kristen Ashley","OWN THE WIND",NA,1
"Katie Ashley",0,NA,"Katie Ashley","None",0,"A00B00C0X6LG2",NA,"4/21/13",NA,"by Katie Ashley","MUSIC OF THE HEART",NA,1
"HarperCollins Publishers",0,NA,"Jeaniene Frost","62075837",0,"9.78006E+12",NA,"4/14/13",NA,"by Jeaniene Frost","TWICE TEMPTED",NA,1
"Harlequin",0,NA,"Sherryl Woods","None",0,"9.78146E+12",NA,"4/14/13",NA,"by Sherryl Woods","SAND CASTLE BAY",NA,1
"HarperCollins Publishers",0,NA,"Jacqueline Winspear",NA,0,"9.78006E+12",NA,"4/14/13",NA,"by Jacqueline Winspear","LEAVING EVERYTHING MOST LOVED",NA,1
"HarperCollins Publishers",0,NA,"Stephanie Laurens","None",0,"9.78006E+12",NA,"4/14/13",NA,"by Stephanie Laurens","AND THEN SHE FELL",NA,1
"Simon & Schuster",0,NA,"Kyra Davis","None",0,"9.78148E+12",NA,"4/7/13",NA,"by Kyra Davis","EXPOSED",NA,1
"Grand Central Publishing",0,NA,"Jean Hanff Korelitz","446557633",0,"9.78045E+12",NA,"4/7/13",NA,"by Jean Hanff Korelitz","ADMISSION",NA,1
"HarperCollins Publishers",0,NA,"Eloisa James","None",0,"9.78006E+12",NA,"4/7/13",NA,"by Eloisa James","WITH THIS KISS",NA,1
"Random House Publishing",0,NA,"Maya Banks","345538897",0,"9.78035E+12",NA,"4/7/13",NA,"by Maya Banks","HIGHLANDER MOST WANTED",NA,1
"Penguin Group",0,NA,"C J Box","None",0,"9.7811E+12",NA,"3/31/13",NA,"by C. J. Box","BREAKING POINT",NA,1
"Abbi Glines",0,NA,"Abbi Glines","None",0,"A00B00BLBK1QK",NA,"3/31/13",NA,"by Abbi Glines","NEVER TOO FAR",NA,1
"Random House Publishing",0,NA,"Terry Brooks","None",0,"9.78035E+12",NA,"3/31/13",NA,"by Terry Brooks","BLOODFIRE QUEST",NA,1
"Simon & Schuster",0,NA,"S C Stephens","1476718210",0,"9.78148E+12",NA,"3/24/13",NA,"by S. C. Stephens","RECKLESS",NA,1
"Penguin Group",0,NA,"Patricia Briggs","None",0,"9.7811E+12",NA,"3/24/13",NA,"by Patricia Briggs","FROST BURNED",NA,1
"Penguin Group",0,NA,"Clive Cussler and Justin Scott","None",0,"9.7811E+12",NA,"3/24/13",NA,"by Clive Cussler and Justin Scott","THE STRIKER",NA,1
"Howard Books",0,NA,"Karen Kingsbury","1451647042",0,"9.78145E+12",NA,"3/24/13",NA,"by Karen Kingsbury","THE CHANCE",NA,1
"Tyndale House Publishers",0,NA,"Joel C Rosenberg","1414381859",0,"9.78141E+12",NA,"3/24/13",NA,"by Joel C. Rosenberg","DAMASCUS COUNTDOWN",NA,1
"HarperCollins Publishers",0,NA,"Lynsay Sands","62078127",0,"9.78006E+12",NA,"3/17/13",NA,"by Lynsay Sands","IMMORTAL EVER AFTER",NA,1
"Marie Force",0,NA,"Marie Force","985034157",0,"9.78099E+12",NA,"3/10/13",NA,"by Marie Force","WAITING FOR LOVE",NA,1
"Shanora Williams",0,NA,"Shanora Williams","None",0,"A00B00BEQP450",NA,"3/10/13",NA,"by Shanora Williams","HARD TO RESIST",NA,1
"St. Martin's Press",0,NA,"Jackie Collins","1250011019",0,"9.78125E+12",NA,"3/3/13",NA,"by Jackie Collins","THE POWER TRIP",NA,1
"St. Martin's Press",0,NA,"Lisa Kleypas","None",0,"9.78125E+12",NA,"2/24/13",NA,"by Lisa Kleypas","CRYSTAL COVE",NA,1
"HarperCollins Publishers",0,NA,"Kim Harrison","None",0,"9.78006E+12",NA,"2/10/13",NA,"by Kim Harrison","EVER AFTER",NA,1
"Simon & Schuster",0,NA,"Stephen Hunter",NA,0,"9.78145E+12",NA,"2/3/13",NA,"by Stephen Hunter","THE THIRD BULLET",NA,1
"Penguin Group",0,NA,"Stuart Woods","None",0,"9.7811E+12",NA,"1/27/13",NA,"by Stuart Woods","COLLATERAL DAMAGE",NA,1
"Penguin Group",0,NA,"Jayne Ann Krentz","None",0,"9.7811E+12",NA,"1/27/13",NA,"by Jayne Ann Krentz","DREAM EYES",NA,1
"St. Martin's Press",0,NA,"Janet Evanovich and Dorien Kelly","None",0,"9.78125E+12",NA,"1/27/13",NA,"by Janet Evanovich and Dorien Kelly","THE HUSBAND LIST",NA,1
"Penguin Group",0,NA,"Maya Banks","None",0,"9.7811E+12",NA,"1/20/13",NA,"by Maya Banks","SHADES OF GRAY",NA,1
"Random House Publishing",0,NA,"Linda Howard",NA,0,"9.78035E+12",NA,"1/20/13",NA,"by Linda Howard","SHADOW WOMAN",NA,1
"Penguin Group",0,NA,"W E B Griffin and William E Butterworth IV",NA,0,"9.7811E+12",NA,"1/20/13",NA,"by W. E. B. Griffin and William E. Butterworth IV","EMPIRE AND HONOR",NA,1
"Grand Central Publishing",0,NA,"Douglas Preston and Lincoln Child","145551053X",0,"9.78146E+12",NA,"12/30/12",NA,"by Douglas Preston and Lincoln Child","TWO GRAVES",NA,1
"Random House Publishing",0,NA,"Diana Gabaldon","345545370",0,"9.78035E+12",NA,"12/23/12",NA,"by Diana Gabaldon","A LEAF ON THE WIND OF ALL HALLOWS",NA,1
"Pocket Books",0,NA,"Kresley Cole","None",0,"9.78145E+12",NA,"12/16/12",NA,"by Kresley Cole","SHADOW’S CLAIM",NA,1
"Pocket Books",0,NA,"Kresley Cole","None",0,"9.78E+12",NA,"12/16/12",NA,"by Kresley Cole","SHADOW�۪S CLAIM",NA,1
"Knopf Doubleday Publishing",0,NA,"Ian McEwan","385536836",0,"9.78039E+12",NA,"12/2/12",NA,"by Ian McEwan","SWEET TOOTH",NA,1
"Simon & Schuster",0,NA,"Jennifer Probst","1476717532",0,"9.78148E+12",NA,"11/25/12",NA,"by Jennifer Probst","THE MARRIAGE MISTAKE",NA,1
"Grand Central Publishing",0,NA,"Nelson DeMille","759528330",0,"9.78076E+12",NA,"11/25/12",NA,"by Nelson DeMille","PLUM ISLAND",NA,1
"Random House Publishing",0,NA,"Karen Marie Moning",NA,0,"9.78044E+12",NA,"11/18/12",NA,"by Karen Marie Moning","ICED",NA,1
"Penguin Group",0,NA,"Sarah Jio","None",0,"9.7811E+12",NA,"11/18/12",NA,"by  Sarah Jio","BLACKBERRY WINTER",NA,1
"Harlequin",0,NA,"Ron Carr","1459244370",0,"9.78146E+12",NA,"11/11/12",NA,"by Robyn Carr","MY KIND OF CHRISTMAS",NA,1
"Howard Books",0,NA,"Karen Kingsbury","1451647026",0,"9.78145E+12",NA,"11/11/12",NA,"by Karen Kingsbury","THE BRIDGE",NA,1
"Little, Brown & Company",0,NA,"Tom Wolfe","316214582",0,"9.78032E+12",NA,"11/11/12",NA,"by Tom Wolfe","BACK TO BLOOD",NA,1
"Random House Publishing",0,"https://www.nytimes.com/2012/11/02/books/the-twelve-by-justin-cronin.html","Justin Cronin","345534891",0,"9.78035E+12",NA,"11/4/12",NA,"by Justin Cronin","THE TWELVE",NA,1
"Simon & Schuster",0,NA,"Kate Morton","143916309X",0,"9.78144E+12",NA,"11/4/12",NA,"by Kate Morton","THE SECRET KEEPER",NA,1
"St. Martin's Press",0,NA,"Iris Johansen","None",0,"9.78125E+12",NA,"11/4/12",NA,"by Iris Johansen","SLEEP NO MORE",NA,1
"New American Library",0,NA,"JR Ward","None",0,"9.7811E+12",NA,"10/14/12",NA,"by J.R. Ward","RAPTURE",NA,1
"Harlequin",0,NA,"Susan Mallery","145924124X",0,"9.78146E+12",NA,"10/14/12",NA,"by Susan Mallery","A FOOL'S GOLD CHRISTMAS",NA,1
"Random House Publishing",0,NA,"H P Mallory","345531590",0,"9.78035E+12",NA,"10/14/12",NA,"by H. P. Mallory","SOMETHING WITCHY THIS WAY COMES",NA,1
"Penguin Group",0,NA,"Beth Kery","None",0,"9.7811E+12",NA,"10/7/12",NA,"by Beth Kery","BECAUSE YOU ARE MINE, PART VIII",NA,1
"Hyperion Press",0,NA,"Richard Castle","1401304729",0,"9.7814E+12",NA,"9/30/12",NA,"by Richard Castle","FROZEN HEAT",NA,1
"HarperCollins Publishers",0,"https://www.nytimes.com/2012/09/04/books/telegraph-avenue-by-michael-chabon.html","Michael Chabon","61493341",0,"9.78006E+12","https://www.nytimes.com/2012/09/09/books/review/telegraph-avenue-by-michael-chabon.html","9/30/12",NA,"by Michael Chabon","TELEGRAPH AVENUE",NA,1
"Simon & Schuster",0,NA,"Tina Reber","1476718989",0,"9.78148E+12",NA,"9/30/12",NA,"by Tina Reber","LOVE UNREHEARSED",NA,1
"Penguin Group",0,NA,"Junot Díaz","1594487367",0,"9.78159E+12","https://www.nytimes.com/2012/09/23/books/review/this-is-how-you-lose-her-by-junot-diaz.html","9/30/12",NA,"by Junot Díaz","THIS IS HOW YOU LOSE HER",NA,1
"Penguin Group",0,NA,"Junot D�_az","1594487367",0,"9.78E+12","https://www.nytimes.com/2012/09/23/books/review/this-is-how-you-lose-her-by-junot-diaz.html","9/30/12",NA,"by Junot D�_az","THIS IS HOW YOU LOSE HER",NA,1
"Penguin Group",0,NA,"Jayne Castle","None",0,"9.7811E+12",NA,"9/23/12",NA,"by Jayne Castle","THE LOST NIGHT",NA,1
"Penguin Group",0,NA,"Sylvain Reynard","None",0,"9.7811E+12",NA,"9/23/12",NA,"by Sylvain Reynard","GABRIEL’S INFERNO",NA,1
"Penguin Group",0,NA,"Beth Kery","None",0,"9.7811E+12",NA,"9/23/12",NA,"by  Beth Kery","BECAUSE YOU ARE MINE, PART VI",NA,1
"Penguin Group",0,NA,"Sylvain Reynard","None",0,"9.78E+12",NA,"9/23/12",NA,"by Sylvain Reynard","GABRIEL�۪S INFERNO",NA,1
"St. Martin's Press",0,NA,"Louise Penny","1250015278",0,"9.78E+12",NA,"9/16/12",NA,"by Louise Penny","THE BEAUTIFUL MYSTERY",NA,1
"HarperCollins Publishers",0,NA,"Eloisa James","None",0,"9.78E+12",NA,"9/16/12",NA,"by Eloisa James","THE UGLY DUCHESS",NA,1
"Ellora's Cave",0,NA,"Laurann Dohner","None",0,"9.78E+12",NA,"9/16/12",NA,"by Laurann Dohner","OBSIDIAN",NA,1
"Harlequin",0,NA,"Sherryl Woods","None",0,"9.78E+12",NA,"9/16/12",NA,"by Sherryl Woods","WHERE AZALEAS BLOOM",NA,1
"Random House Publishing",0,NA,"Terry Brooks","345523490",0,"9.78035E+12",NA,"9/9/12",NA,"by Terry Brooks","WARDS OF FAERIE",NA,1
"Simon & Schuster",0,NA,"Philippa Gregory","1451626142",0,"9.78145E+12",NA,"9/2/12",NA,"by Philippa Gregory","THE KINGMAKER’S DAUGHTER",NA,1
"Simon & Schuster",0,NA,"Philippa Gregory","1451626142",0,"9.78E+12",NA,"9/2/12",NA,"by Philippa Gregory","THE KINGMAKER�۪S DAUGHTER",NA,1
"Penguin Group",0,NA,"Julie Garwood",NA,0,"9.7811E+12",NA,"8/26/12",NA,"by Julie Garwood","SWEET TALK",NA,1
"Penguin Group",0,NA,"Lora Leigh","None",0,"9.7811E+12",NA,"8/26/12",NA,"by Lora Leigh","STYGIAN'S HONOR",NA,1
"St. Martin's Press",0,NA,"Sherrilyn Kenyon","None",0,"9.78147E+12",NA,"8/26/12",NA,"by Sherrilyn Kenyon","TIME UNTIME",NA,1
"St. Martin's Press",0,NA,"Lisa Kleypas","1250014271",0,"9.78125E+12",NA,"8/26/12",NA,"by Lisa Kleypas","DREAM LAKE",NA,1
"Kensington Publishing",0,NA,"Lisa Jackson","758279590",0,"9.78076E+12",NA,"8/26/12",NA,"by Lisa Jackson","YOU DON’T WANT TO KNOW",NA,1
"Kensington Publishing",0,NA,"Lisa Jackson","758279590",0,"9.78E+12",NA,"8/26/12",NA,"by Lisa Jackson","YOU DON�۪T WANT TO KNOW",NA,1
"Harlequin",0,NA,"Susan Mallery","1459234537",0,"9.78146E+12",NA,"8/19/12",NA,"by Susan Mallery","ALL SUMMER LONG",NA,1
"Harlequin",0,NA,"Linda Lael Miller","None",0,"9.78146E+12",NA,"8/19/12",NA,"by Linda Lael Miller","BIG SKY MOUNTAIN",NA,1
"Penguin Group",0,"https://www.nytimes.com/2012/07/19/books/broken-harbor-by-tana-french.html","Tana French",NA,0,"9.7811E+12","https://www.nytimes.com/2012/08/05/books/review/broken-harbor-by-tana-french-and-more.html","8/12/12",NA,"by Tana French","BROKEN HARBOR",NA,1
"HarperCollins Publishers",0,NA,"J A Jance","62132385",0,"9.78006E+12",NA,"8/12/12",NA,"by J. A. Jance","JUDGMENT CALL",NA,1
"Simon & Schuster",0,NA,"James Lee Burke","1451648154",0,"9.78145E+12","https://www.nytimes.com/2012/07/22/books/review/james-lee-burkes-creole-belle-and-more.html","8/5/12",NA,"by James Lee Burke","CREOLE BELLE",NA,1
"HarperCollins Publishers",0,NA,"Susan Elizabeth Phillips","62106104",0,"9.78006E+12",NA,"7/29/12",NA,"by Susan Elizabeth Phillips","THE GREAT ESCAPE",NA,1
"Penguin Group",0,"https://www.nytimes.com/2012/06/15/books/the-chaperone-by-laura-moriarty.html","Laura Moriarty",NA,0,"9.7811E+12","https://www.nytimes.com/2012/06/10/books/review/the-chaperone-by-laura-moriarty.html","7/29/12",NA,"by Laura Moriarty","THE CHAPERONE",NA,1
"Penguin Group",0,NA,"Christine Feehan","None",0,"9.7811E+12",NA,"7/22/12",NA,"by Christine Feehan","SAMURAI GAME",NA,1
"Berkley",0,NA,"Maya Banks","None",0,"9.7811E+12",NA,"7/22/12",NA,"by Maya Banks","ECHOES AT DAWN",NA,1
"Zondervan",0,NA,"Karen Kingsbury","310333644",0,"9.78031E+12",NA,"7/15/12",NA,"by Karen Kingsbury","COMING HOME",NA,1
"HarperCollins Publishers",0,NA,"Jeaniene Frost","62096273",0,"9.78006E+12",NA,"7/15/12",NA,"by Jeaniene Frost","ONCE BURNED",NA,1
"Harlequin",0,NA,"Susan Mallery","1459233174",0,"9.78146E+12",NA,"7/15/12",NA,"by Susan Mallery","SUMMER NIGHTS",NA,1
"Random House Publishing",0,NA,"Dean Koontz","None",0,"9.78035E+12",NA,"7/15/12",NA,"by Dean Koontz","ODD INTERLUDE #3",NA,1
"Random House Publishing",0,NA,"Dean Koontz","345536770",0,"9.78035E+12",NA,"7/8/12",NA,"by Dean Koontz","ODD INTERLUDE #2",NA,1
"Random House Publishing",0,"https://www.nytimes.com/2012/06/04/books/mission-to-paris-by-alan-furst.html","Alan Furst","679604227",0,"9.78068E+12","https://www.nytimes.com/2012/06/24/books/review/mission-to-paris-by-alan-furst.html","7/1/12",NA,"by Alan Furst","MISSION TO PARIS",NA,1
"HarperCollins Publishers",0,NA,"Dorothea Benton Frank","62194860",0,"9.78006E+12",NA,"7/1/12",NA,"by Dorothea Benton Frank","PORCH LIGHTS",NA,1
"Penguin Group",0,NA,"Laurell K Hamilton","None",0,"9.7811E+12",NA,"6/24/12",NA,"by Laurell K. Hamilton","KISS THE DEAD",NA,1
"St. Martin’s Press",0,NA,"Mary Kay Andrews","1466802634",0,"9.78147E+12",NA,"6/24/12",NA,"by Mary Kay Andrews","SPRING FEVER",NA,1
"HarperCollins Publishers",0,NA,"Julia Quinn","62072919",0,"9.78006E+12",NA,"6/17/12",NA,"by Julia Quinn","A NIGHT LIKE THIS",NA,1
"HarperCollins Publishers",0,NA,"Rachel Gibson","62069136",0,"9.78006E+12",NA,"6/17/12",NA,"by Rachel Gibson","RESCUE ME",NA,1
"Harlequin",0,NA,"Susan Mallery","1459230051",0,"9.78146E+12",NA,"6/17/12",NA,"by Susan Mallery","SUMMER DAYS",NA,1
"Harlequin",0,NA,"Linda Lael Miller","1459230043",0,"9.78146E+12",NA,"6/17/12",NA,"by Linda Lael Miller","BIG SKY COUNTRY",NA,1
"Henry Holt & Company",0,"https://www.nytimes.com/2012/05/02/books/bring-up-the-bodies-a-wolf-hall-sequel-by-hilary-mantel.html","Hilary Mantel","805090037",0,"9.78081E+12",NA,"5/27/12",NA,"by Hilary Mantel","BRING UP THE BODIES",NA,1
"Simon & Schuster",0,NA,"Richard Paul Evans","1451628188",0,"9.78145E+12",NA,"5/27/12",NA,"by Richard Paul Evans","THE ROAD TO GRACE",NA,1
"Putnam",0,NA,"Amanda Quick","None",0,"9.7811E+12",NA,"5/13/12",NA,"by Amanda Quick","CRYSTAL GARDENS",NA,1
"HarperCollins Publishers",0,NA,"Lynsay Sands","62119370",0,"9.78006E+12",NA,"5/13/12",NA,"by Lynsay Sands","UNDER A VAMPIRE MOON",NA,1
"Penguin Group",0,NA,"Stuart Woods",NA,0,"9.7811E+12",NA,"5/6/12",NA,"by Stuart Woods","UNNATURAL ACTS",NA,1
"St. Martin’s Press",0,NA,"Iris Johansen","1429952938",0,"9.78143E+12",NA,"5/6/12",NA,"by Iris Johansen","WHAT DOESN'T KILL YOU",NA,1
"St. Martin’s Press",0,NA,"Lisa Scottoline","1429942320",0,"9.78143E+12",NA,"4/29/12",NA,"by Lisa Scottoline","COME HOME",NA,1
"Ellora’s Cave Publishing",0,NA,"Laurann Dohner","None",0,"9.78142E+12",NA,"4/29/12",NA,"by Laurann Dohner","TIGER",NA,1
"HarperCollins Publishers",0,NA,"Christopher Moore","61779741",0,"9.78006E+12",NA,"4/22/12",NA,"by Christopher Moore","SACRÉ BLEU",NA,1
"Knopf Doubleday Publishing",0,NA,"Alexander McCall Smith","307378403",0,"9.78031E+12",NA,"4/22/12",NA,"by Alexander McCall Smith","THE LIMPOPO ACADEMY OF PRIVATE DETECTION",NA,1
"HarperCollins Publishers",0,NA,"Adriana Trigiani","62098063",0,"9.78006E+12",NA,"4/22/12",NA,"by Adriana Trigiani","THE SHOEMAKER’S WIFE",NA,1
"HarperCollins Publishers",0,NA,"Christopher Moore","61779741",0,"9.78E+12",NA,"4/22/12",NA,"by Christopher Moore","SACR�� BLEU",NA,1
"HarperCollins Publishers",0,NA,"Adriana Trigiani","62098063",0,"9.78E+12",NA,"4/22/12",NA,"by Adriana Trigiani","THE SHOEMAKER�۪S WIFE",NA,1
"Zondervan",0,NA,"Karen Kingsbury","310427592",0,"9.78031E+12",NA,"4/15/12",NA,"by Karen Kingsbury","LOVING",NA,1
"Harlequin",0,NA,"Lori Foster","1459225651",0,"9.78146E+12",NA,"4/15/12",NA,"by Lori Foster","A PERFECT STORM",NA,1
"Penguin Group",0,NA,"C J Box","None",0,"9.7811E+12",NA,"4/8/12",NA,"by C. J. Box","FORCE OF NATURE",NA,1
"Random House Publishing",0,NA,"Troy Denning","345509226",0,"9.78035E+12",NA,"4/1/12",NA,"by Troy Denning","FATE OF THE JEDI: APOCALYPSE",NA,1
"Crown Publishing",0,"https://www.nytimes.com/2012/03/12/books/the-expats-a-thriller-by-chris-pavone.html","Chris Pavone","None",0,"9.78031E+12",NA,"4/1/12",NA,"by Chris Pavone","THE EXPATS",NA,1
"Penguin Group",0,NA,"Patricia Briggs",NA,0,"9.7811E+12",NA,"3/25/12",NA,"by Patricia Briggs","FAIR GAME",NA,1
"Ellora’s Cave",0,NA,"Laurann Dohner","None",0,"9.78142E+12",NA,"3/25/12",NA,"by Laurann Dohner","WRATH",NA,1
"Harlequin",0,NA,"Gena Showalter","1459222830",0,"9.78146E+12",NA,"3/18/12",NA,"by Gena Showalter","THE DARKEST SEDUCTION",NA,1
"St. Martin’s Press",0,NA,"Lisa Kleypas","1429938374",0,"9.78143E+12",NA,"3/18/12",NA,"by Lisa Kleypas","RAINSHADOW ROAD",NA,1
"HarperCollins Publishers",0,NA,"Kim Harrison","62101021",0,"9.78006E+12",NA,"3/11/12",NA,"by Kim Harrison","A PERFECT BLOOD",NA,1
"Simon & Schuster",0,NA,"J A Jance","1451628625",0,"9.78145E+12",NA,"2/26/12",NA,"by J. A. Jance","LEFT FOR DEAD",NA,1
"HarperCollins Publishers",0,NA,"Stephanie Laurens","62066226",0,"9.78006E+12",NA,"2/19/12",NA,"by Stephanie Laurens","THE CAPTURE OF THE EARL OF GLENCRAE",NA,1
"Random House Publishing",0,NA,"Lara Adrian","345529294",0,"9.78035E+12",NA,"2/12/12",NA,"by Lara Adrian","DARKER AFTER MIDNIGHT",NA,1
"Pocket Books",0,NA,"Sabrina Jeffries","1451642490",0,"9.78145E+12",NA,"2/12/12",NA,"by Sabrina Jeffries","A LADY NEVER SURRENDERS",NA,1
"Little, Brown & Company",0,NA,"George Pelecanos","316209554",0,"9.78032E+12",NA,"2/12/12",NA,"by George Pelecanos","WHAT IT WAS",NA,1
"HarperCollins Publishers",0,NA,"Jennifer McMahon","61807583",0,"9.78006E+12",NA,"2/5/12",NA,"by Jennifer McMahon","ISLAND OF LOST GIRLS",NA,1
"HarperCollins Publishers",0,NA,"Bernard Cornwell","62097113",0,"9.78006E+12",NA,"2/5/12",NA,"by Bernard Cornwell","DEATH OF KINGS",NA,1
"St. Martin's Press",0,NA,"Nevada Barr","1429951133",0,"9.78143E+12",NA,"2/5/12",NA,"by Nevada Barr","THE ROPE",NA,1
"Simon & Schuster",0,NA,"Kresley Cole","1439177023",0,"9.78144E+12",NA,"1/29/12",NA,"by Kresley Cole","LOTHAIRE",NA,1
"Dutton",0,NA,"Lisa Gardner","None",0,"9.7811E+12",NA,"1/29/12",NA,"by Lisa Gardner","THE 7TH MONTH",NA,1
"Penguin Group",0,NA,"Jayne Ann Krentz",NA,0,"9.7811E+12",NA,"1/29/12",NA,"by Jayne Ann Krentz","COPPER BEACH",NA,1
"Grand Central Publishing",0,NA,"Douglas Preston and Lincoln Child","446564354",0,"9.78045E+12",NA,"1/29/12",NA,"by Douglas Preston and Lincoln Child","GIDEON’S CORPSE",NA,1
"Harlequin",0,NA,"Ron Carr","None",0,"9.78146E+12",NA,"1/15/12",NA,"by Robyn Carr","HIDDEN SUMMIT",NA,1
"Penguin Group",0,NA,"Christine Feehan","None",0,"9.7811E+12",NA,"1/15/12",NA,"by Christine Feehan","SPIRIT BOUND",NA,1
"Penguin Group",0,NA,"Lora Leigh","None",0,"9.7811E+12",NA,"12/25/11",NA,"by Lora Leigh","LAWE'S JUSTICE",NA,1
"HarperCollins Publishers",0,NA,"Garth Stein","61738093",0,"9.78006E+12",NA,"12/18/11",NA,"by Garth Stein","THE ART OF RACING IN THE RAIN",NA,1
"Zondervan",0,NA,"Karen Kingsbury","None",0,"9.78031E+12",NA,"12/11/11",NA,"by Karen Kingsbury","LONGING",NA,1
"Random House Publishing",0,NA,"Drew Karpyshyn","345511344",0,"9.78035E+12",NA,"12/4/11",NA,"by Drew Karpyshyn","THE OLD REPUBLIC: REVAN",NA,1
"Tom Doherty Associates",0,NA,"Brandon Sanderson","1429994894",0,"9.78143E+12",NA,"11/27/11",NA,"by Brandon Sanderson","THE ALLOY OF LAW",NA,1
"St. Martin’s Press",0,NA,"Sherrilyn Kenyon","None",0,"9.78143E+12",NA,"11/20/11",NA,"by Sherrilyn Kenyon","THE GUARDIAN",NA,1
"Harlequin",0,NA,"Susan Mallery","1426834101",0,"9.78143E+12",NA,"11/20/11",NA,"by Susan Mallery","ONLY US",NA,1
"Simon & Schuster",0,NA,"Richard Paul Evans","1451628005",0,"9.78145E+12",NA,"11/20/11",NA,"by Richard Paul Evans","LOST DECEMBER",NA,1
"Center Street",0,NA,"Ted Dekker","1599952602",0,"9.7816E+12",NA,"11/13/11",NA,"by Ted Dekker","BONEMAN'S DAUGHTERS",NA,1
"Threshold Editions",0,NA,"Glenn Beck","1439187207",0,"9.78144E+12",NA,"11/13/11",NA,"by Glenn Beck","THE SNOW ANGEL",NA,1
"HarperCollins Publishers",0,NA,"Guillermo del Toro and Chuck Hogan","62066048",0,"9.78006E+12",NA,"11/13/11",NA,"by Guillermo del Toro and Chuck Hogan","THE NIGHT ETERNAL",NA,1
"Tyndale House",0,NA,"Joel C Rosenberg","1414365365",0,"9.78141E+12",NA,"11/6/11",NA,"by Joel C. Rosenberg","THE TEHRAN INITIATIVE",NA,1
"Paragon Press",0,NA,"Douglas E Richards","None",0,"9.78098E+12",NA,"11/6/11",NA,"by Douglas E. Richards","WIRED",NA,1
"Knopf Doubleday Publishing",0,"https://www.nytimes.com/2011/10/17/books/Julian-Barness-Sense-of-an-Ending-Review.html","Julian Barnes","307957330",0,"9.78031E+12","https://www.nytimes.com/2011/11/13/books/review/the-sense-of-an-ending-by-julian-barnes-book-review.html","11/6/11",NA,"by Julian Barnes","THE SENSE OF AN ENDING",NA,1
"Simon & Schuster",0,NA,"Philippa Gregory","141656392X",0,"9.78142E+12",NA,"11/6/11",NA,"by Philippa Gregory","THE LADY OF THE RIVERS",NA,1
"HarperCollins Publishers",0,NA,"Terry Pratchett","62011847",0,"9.78006E+12",NA,"10/30/11",NA,"by Terry Pratchett","SNUFF",NA,1
"Atria",0,NA,"James Wesley, Rawles","1439172803",0,"9.78144E+12",NA,"10/23/11",NA,"by James Wesley, Rawles","SURVIVORS",NA,1
"Simon & Schuster",0,NA,"James Lee Burke","1451643144",0,"9.78145E+12",NA,"10/16/11",NA,"by James Lee Burke","FEAST DAY OF FOOLS",NA,1
"HQN",0,NA,"Susan Mallery","None",0,"9.78146E+12",NA,"10/16/11",NA,"by Susan Mallery","ONLY HIS",NA,1
"HQN",0,NA,"Gena Showalter","None",0,"9.78146E+12",NA,"10/16/11",NA,"by Gena Showalter","THE DARKEST SURRENDER",NA,1
"HarperCollins",0,NA,"Stephanie Laurens","None",0,"9.78006E+12",NA,"10/16/11",NA,"by Stephanie Laurens","IN PURSUIT OF ELIZA CYNSTER",NA,1
"Penguin Group",0,NA,"Stuart Woods","None",0,"9.7811E+12",NA,"10/9/11",NA,"by Stuart Woods","SON OF STONE",NA,1
"Thorndike",0,NA,"Fern Michaels","None",0,"9.78142E+12",NA,"10/9/11",NA,"by Fern Michaels","LISTEN TO YOUR HEART",NA,1
"HarperCollins",0,NA,"Neal Stephenson","61977969",0,"9.78006E+12","https://www.nytimes.com/2011/09/25/books/review/reamde-by-neal-stephenson-book-review.html","10/9/11",NA,"by Neal Stephenson","REAMDE",NA,1
"Center Street",0,NA,"Karen Kingsbury","1599951193",0,"9.7816E+12",NA,"10/2/11",NA,"by Karen Kingsbury","A THOUSAND TOMORROWS",NA,1
"Penguin Group",0,NA,"Michael Brandman","399157840",0,"9.7804E+12",NA,"10/2/11",NA,"by Michael Brandman","ROBERT B. PARKER’S KILLING THE BLUES",NA,1
"St. Martin's",0,NA,"Jackie Collins","1429962232",0,"9.78143E+12",NA,"10/2/11",NA,"by Jackie Collins","GODDESS OF VENGEANCE",NA,1
"Penguin Group",0,NA,"Barbara Freethy","None",0,"2.94001E+12",NA,"10/2/11",NA,"by Barbara Freethy","SILENT RUN",NA,1
"Berkley",0,NA,"Christine Feehan","None",0,"9.7811E+12",NA,"9/25/11",NA,"by Christine Feehan","DARK PREDATOR",NA,1
"Penguin Group",0,NA,"JR Ward","None",0,"9.7811E+12",NA,"9/25/11",NA,"by J.R. Ward","ENVY",NA,1
"Random House",0,NA,"Linda Howard","345526295",0,"9.78035E+12",NA,"9/25/11",NA,"by Linda Howard","PREY",NA,1
"Penguin Group",0,NA,"Jayne Castle","None",0,"9.7811E+12",NA,"9/18/11",NA,"by Jayne Castle","CANYONS OF NIGHT",NA,1
"Harlequin",0,NA,"Susan Mallery","None",0,"9.78146E+12",NA,"9/18/11",NA,"by Susan Mallery","ONLY YOURS",NA,1
"HarperCollins",0,NA,"Jeaniene Frost","None",0,"9.78006E+12",NA,"9/18/11",NA,"by Jeaniene Frost","ONE GRAVE AT A TIME",NA,1
